表層形,品詞,品詞細分類(1),品詞細分類(2),品詞細分類(3),活用型,活用形,原形,読み,発音,カテゴリー
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,< 章なし >
だ,助動詞,*,*,*,特殊・ダ,基本形,だ,ダ,ダ,< 章なし >
。,記号,句点,*,*,*,*,。,。,。,< 章なし >
三味線,名詞,一般,*,*,*,*,三味線,シャミセン,シャミセン,< 章なし >
と,助詞,並立助詞,*,*,*,*,と,ト,ト,< 章なし >
鉦,名詞,一般,*,*,*,*,鉦,カネ,カネ,< 章なし >
と,助詞,並立助詞,*,*,*,*,と,ト,ト,< 章なし >
鼓,名詞,一般,*,*,*,*,鼓,ツヅミ,ツズミ,< 章なし >
と,助詞,並立助詞,*,*,*,*,と,ト,ト,< 章なし >
拍子木,名詞,一般,*,*,*,*,拍子木,ヒョウシギ,ヒョーシギ,< 章なし >
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,< 章なし >
、,記号,読点,*,*,*,*,、,、,、,< 章なし >
そして,接続詞,*,*,*,*,*,そして,ソシテ,ソシテ,< 章なし >
、,記号,読点,*,*,*,*,、,、,、,< 章なし >
やけくそ,名詞,一般,*,*,*,*,やけくそ,ヤケクソ,ヤケクソ,< 章なし >
な,助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,< 章なし >
三曲,名詞,一般,*,*,*,*,三曲,サンキョク,サンキョク,< 章なし >
万,名詞,数,*,*,*,*,万,マン,マン,< 章なし >
歳,名詞,接尾,助数詞,*,*,*,歳,サイ,サイ,< 章なし >
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,< 章なし >
、,記号,読点,*,*,*,*,、,、,、,< 章なし >
それ,名詞,代名詞,一般,*,*,*,それ,ソレ,ソレ,< 章なし >
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,< 章なし >
囃し,動詞,自立,*,*,五段・サ行,連用形,囃す,ハヤシ,ハヤシ,< 章なし >
立てる,動詞,自立,*,*,一段,基本形,立てる,タテル,タテル,< 章なし >
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,< 章なし >
だ,助動詞,*,*,*,特殊・ダ,基本形,だ,ダ,ダ,< 章なし >
。,記号,句点,*,*,*,*,。,。,。,< 章なし >
「,記号,括弧開,*,*,*,*,「,「,「,< 章なし >
サア,名詞,固有名詞,人名,一般,*,*,SAA,サア,サー,< 章なし >
、,記号,読点,*,*,*,*,、,、,、,< 章なし >
とっ,動詞,自立,*,*,五段・ラ行,連用タ接続,とる,トッ,トッ,< 章なし >
つかまえ,動詞,自立,*,*,一段,連用形,つかまえる,ツカマエ,ツカマエ,< 章なし >
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,< 章なし >
ぞ,助詞,終助詞,*,*,*,*,ぞ,ゾ,ゾ,< 章なし >
、,記号,読点,*,*,*,*,、,、,、,< 章なし >
こん,名詞,固有名詞,人名,名,*,*,こん,コン,コン,< 章なし >
畜生,名詞,一般,*,*,*,*,畜生,チクショウ,チクショー,< 章なし >
」,記号,括弧閉,*,*,*,*,」,」,」,< 章なし >
遂に,副詞,一般,*,*,*,*,遂に,ツイニ,ツイニ,< 章なし >
紫,名詞,固有名詞,人名,姓,*,*,紫,ムラサキ,ムラサキ,< 章なし >
繻子,名詞,一般,*,*,*,*,繻子,シュス,シュス,< 章なし >
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,< 章なし >
喊声,名詞,一般,*,*,*,*,喊声,カンセイ,カンセイ,< 章なし >
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,< 章なし >
上げ,動詞,自立,*,*,一段,連用形,上げる,アゲ,アゲ,< 章なし >
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,< 章なし >
。,記号,句点,*,*,*,*,。,。,。,< 章なし >
可哀相,名詞,形容動詞語幹,*,*,*,*,可哀相,カワイソウ,カワイソー,< 章なし >
な,助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,< 章なし >
緑,名詞,一般,*,*,*,*,緑,ミドリ,ミドリ,< 章なし >
さん,名詞,接尾,人名,*,*,*,さん,サン,サン,< 章なし >
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,< 章なし >
、,記号,読点,*,*,*,*,、,、,、,< 章なし >
彼,名詞,代名詞,一般,*,*,*,彼,カレ,カレ,< 章なし >
の,助詞,連体化,*,*,*,*,の,ノ,ノ,< 章なし >
巖,名詞,一般,*,*,*,*,巖,イワオ,イワオ,< 章なし >
乗,名詞,接尾,助数詞,*,*,*,乗,ジョウ,ジョー,< 章なし >
な,助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,< 章なし >
両手,名詞,一般,*,*,*,*,両手,リョウテ,リョーテ,< 章なし >
の,助詞,連体化,*,*,*,*,の,ノ,ノ,< 章なし >
中,名詞,非自立,副詞可能,*,*,*,中,ナカ,ナカ,< 章なし >
で,助詞,格助詞,一般,*,*,*,で,デ,デ,< 章なし >
、,記号,読点,*,*,*,*,、,、,、,< 章なし >
青く,形容詞,自立,*,*,形容詞・アウオ段,連用テ接続,青い,アオク,アオク,< 章なし >
なっ,動詞,自立,*,*,五段・ラ行,連用タ接続,なる,ナッ,ナッ,< 章なし >
て,助詞,接続助詞,*,*,*,*,て,テ,テ,< 章なし >
ふるえ,動詞,自立,*,*,一段,連用形,ふるえる,フルエ,フルエ,< 章なし >
て,助詞,接続助詞,*,*,*,*,て,テ,テ,< 章なし >
い,動詞,非自立,*,*,一段,連用形,いる,イ,イ,< 章なし >
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,< 章なし >
。,記号,句点,*,*,*,*,。,。,。,< 章なし >
「,記号,括弧開,*,*,*,*,「,「,「,< 章なし >
どい,動詞,自立,*,*,五段・カ行イ音便,連用タ接続,どく,ドイ,ドイ,< 章なし >
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,< 章なし >
、,記号,読点,*,*,*,*,、,、,、,< 章なし >
どい,動詞,自立,*,*,五段・カ行イ音便,連用タ接続,どく,ドイ,ドイ,< 章なし >
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,< 章なし >
」,記号,括弧閉,*,*,*,*,」,」,」,< 章なし >
彼,名詞,代名詞,一般,*,*,*,彼,カレ,カレ,< 章なし >
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,< 章なし >
もがく,動詞,自立,*,*,五段・カ行イ音便,基本形,もがく,モガク,モガク,< 章なし >
一寸法師,名詞,一般,*,*,*,*,一寸法師,イッスンボウシ,イッスンボーシ,< 章なし >
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,< 章なし >
頭,名詞,一般,*,*,*,*,頭,アタマ,アタマ,< 章なし >
の,助詞,連体化,*,*,*,*,の,ノ,ノ,< 章なし >
上,名詞,非自立,副詞可能,*,*,*,上,ウエ,ウエ,< 章なし >
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,< 章なし >
さ,動詞,自立,*,*,サ変・スル,未然レル接続,する,サ,サ,< 章なし >
し,動詞,接尾,*,*,五段・サ行,連用形,す,シ,シ,< 章なし >
上げ,動詞,自立,*,*,一段,連用形,上げる,アゲ,アゲ,< 章なし >
て,助詞,接続助詞,*,*,*,*,て,テ,テ,< 章なし >
、,記号,読点,*,*,*,*,、,、,、,< 章なし >
こちら,名詞,代名詞,一般,*,*,*,こちら,コチラ,コチラ,< 章なし >
へ,助詞,格助詞,一般,*,*,*,へ,ヘ,エ,< 章なし >
やって来,動詞,自立,*,*,カ変・来ル,連用形,やって来る,ヤッテキ,ヤッテキ,< 章なし >
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,< 章なし >
。,記号,句点,*,*,*,*,。,。,。,< 章なし >
皆,名詞,代名詞,一般,*,*,*,皆,ミナ,ミナ,< 章なし >
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,< 章なし >
歌う,動詞,自立,*,*,五段・ワ行促音便,基本形,歌う,ウタウ,ウタウ,< 章なし >
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,< 章なし >
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,< 章なし >
止め,動詞,自立,*,*,一段,連用形,止める,トメ,トメ,< 章なし >
て,助詞,接続助詞,*,*,*,*,て,テ,テ,< 章なし >
、,記号,読点,*,*,*,*,、,、,、,< 章なし >
その,連体詞,*,*,*,*,*,その,ソノ,ソノ,< 章なし >
方,名詞,非自立,一般,*,*,*,方,ホウ,ホー,< 章なし >
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,< 章なし >
見,動詞,自立,*,*,一段,連用形,見る,ミ,ミ,< 章なし >
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,< 章なし >
。,記号,句点,*,*,*,*,。,。,。,< 章なし >
二人,名詞,一般,*,*,*,*,二人,フタリ,フタリ,< 章なし >
の,助詞,連体化,*,*,*,*,の,ノ,ノ,< 章なし >
荒々しい,形容詞,自立,*,*,形容詞・イ段,基本形,荒々しい,アラアラシイ,アラアラシイ,< 章なし >
鼻息,名詞,一般,*,*,*,*,鼻息,ハナイキ,ハナイキ,< 章なし >
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,< 章なし >
聞え,動詞,自立,*,*,一段,連用形,聞える,キコエ,キコエ,< 章なし >
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,< 章なし >
。,記号,句点,*,*,*,*,。,。,。,< 章なし >
アッ,感動詞,*,*,*,*,*,アッ,アッ,アッ,< 章なし >
と,助詞,格助詞,引用,*,*,*,と,ト,ト,< 章なし >
思う,動詞,自立,*,*,五段・ワ行促音便,基本形,思う,オモウ,オモウ,< 章なし >
間,名詞,一般,*,*,*,*,間,マ,マ,< 章なし >
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,< 章なし >
、,記号,読点,*,*,*,*,、,、,、,< 章なし >
真逆様,名詞,形容動詞語幹,*,*,*,*,真逆様,マッサカサマ,マッサカサマ,< 章なし >
に,助詞,副詞化,*,*,*,*,に,ニ,ニ,< 章なし >
つり,名詞,一般,*,*,*,*,つり,ツリ,ツリ,< 章なし >
下げ,動詞,自立,*,*,一段,未然形,下げる,サゲ,サゲ,< 章なし >
られ,動詞,接尾,*,*,一段,連用形,られる,ラレ,ラレ,< 章なし >
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,< 章なし >
一寸法師,名詞,一般,*,*,*,*,一寸法師,イッスンボウシ,イッスンボーシ,< 章なし >
の,助詞,連体化,*,*,*,*,の,ノ,ノ,< 章なし >
頭,名詞,一般,*,*,*,*,頭,アタマ,アタマ,< 章なし >
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,< 章なし >
、,記号,読点,*,*,*,*,、,、,、,< 章なし >
ザブッと,副詞,一般,*,*,*,*,ザブッと,ザブット,ザブット,< 章なし >
酒樽,名詞,一般,*,*,*,*,酒樽,サカダル,サカダル,< 章なし >
の,助詞,連体化,*,*,*,*,の,ノ,ノ,< 章なし >
中,名詞,非自立,副詞可能,*,*,*,中,ナカ,ナカ,< 章なし >
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,< 章なし >
漬,名詞,一般,*,*,*,*,*,*,*,< 章なし >
っ,動詞,非自立,*,*,五段・カ行促音便,連用タ接続,く,ッ,ッ,< 章なし >
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,< 章なし >
。,記号,句点,*,*,*,*,。,。,。,< 章なし >
緑,名詞,固有名詞,人名,名,*,*,緑,ミドリ,ミドリ,< 章なし >
さん,名詞,接尾,人名,*,*,*,さん,サン,サン,< 章なし >
の,助詞,連体化,*,*,*,*,の,ノ,ノ,< 章なし >
短い,形容詞,自立,*,*,形容詞・アウオ段,基本形,短い,ミジカイ,ミジカイ,< 章なし >
両手,名詞,一般,*,*,*,*,両手,リョウテ,リョーテ,< 章なし >
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,< 章なし >
、,記号,読点,*,*,*,*,、,、,、,< 章なし >
空,名詞,一般,*,*,*,*,空,ソラ,ソラ,< 章なし >
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,< 章なし >
藻,名詞,一般,*,*,*,*,藻,モ,モ,< 章なし >
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,< 章なし >
い,動詞,自立,*,*,一段,連用形,いる,イ,イ,< 章なし >
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,< 章なし >
。,記号,句点,*,*,*,*,。,。,。,< 章なし >
パチャパチャ,名詞,一般,*,*,*,*,*,*,*,< 章なし >
と,助詞,並立助詞,*,*,*,*,と,ト,ト,< 章なし >
酒,名詞,一般,*,*,*,*,酒,サケ,サケ,< 章なし >
の,助詞,連体化,*,*,*,*,の,ノ,ノ,< 章なし >
しぶき,名詞,一般,*,*,*,*,しぶき,シブキ,シブキ,< 章なし >
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,< 章なし >
飛び散っ,動詞,自立,*,*,五段・ラ行,連用タ接続,飛び散る,トビチッ,トビチッ,< 章なし >
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,< 章なし >
。,記号,句点,*,*,*,*,。,。,。,< 章なし >
紅白,名詞,一般,*,*,*,*,紅白,コウハク,コーハク,< 章なし >
段だら,名詞,一般,*,*,*,*,段だら,ダンダラ,ダンダラ,< 章なし >
染,名詞,一般,*,*,*,*,染,ソメ,ソメ,< 章なし >
の,助詞,連体化,*,*,*,*,の,ノ,ノ,< 章なし >
肉襦袢,名詞,一般,*,*,*,*,肉襦袢,ニクジバン,ニクジバン,< 章なし >
や,助詞,並立助詞,*,*,*,*,や,ヤ,ヤ,< 章なし >
、,記号,読点,*,*,*,*,、,、,、,< 章なし >
肉色,名詞,一般,*,*,*,*,肉色,ニクイロ,ニクイロ,< 章なし >
の,助詞,連体化,*,*,*,*,の,ノ,ノ,< 章なし >
肉襦袢,名詞,一般,*,*,*,*,肉襦袢,ニクジバン,ニクジバン,< 章なし >
や,助詞,並立助詞,*,*,*,*,や,ヤ,ヤ,< 章なし >
、,記号,読点,*,*,*,*,、,、,、,< 章なし >
或は,接続詞,*,*,*,*,*,或は,アルイハ,アルイワ,< 章なし >
半,接頭詞,名詞接続,*,*,*,*,半,ハン,ハン,< 章なし >
裸体,名詞,一般,*,*,*,*,裸体,ラタイ,ラタイ,< 章なし >
の,助詞,連体化,*,*,*,*,の,ノ,ノ,< 章なし >
男女,名詞,一般,*,*,*,*,男女,ダンジョ,ダンジョ,< 章なし >
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,< 章なし >
、,記号,読点,*,*,*,*,、,、,、,< 章なし >
互に,副詞,一般,*,*,*,*,互に,カタミニ,カタミニ,< 章なし >
手,名詞,一般,*,*,*,*,手,テ,テ,< 章なし >
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,< 章なし >
組み,名詞,一般,*,*,*,*,組み,クミ,クミ,< 章なし >
膝,名詞,一般,*,*,*,*,膝,ヒザ,ヒザ,< 章なし >
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,< 章なし >
合せ,動詞,自立,*,*,一段,連用形,合せる,アワセ,アワセ,< 章なし >
て,助詞,接続助詞,*,*,*,*,て,テ,テ,< 章なし >
、,記号,読点,*,*,*,*,、,、,、,< 章なし >
ゲラゲラ,副詞,一般,*,*,*,*,ゲラゲラ,ゲラゲラ,ゲラゲラ,< 章なし >
笑い,動詞,自立,*,*,五段・ワ行促音便,連用形,笑う,ワライ,ワライ,< 章なし >
ながら,助詞,接続助詞,*,*,*,*,ながら,ナガラ,ナガラ,< 章なし >
見物,名詞,サ変接続,*,*,*,*,見物,ケンブツ,ケンブツ,< 章なし >
し,動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,< 章なし >
て,助詞,接続助詞,*,*,*,*,て,テ,テ,< 章なし >
い,動詞,非自立,*,*,一段,連用形,いる,イ,イ,< 章なし >
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,< 章なし >
。,記号,句点,*,*,*,*,。,。,。,< 章なし >
誰,名詞,代名詞,一般,*,*,*,誰,ダレ,ダレ,< 章なし >
も,助詞,係助詞,*,*,*,*,も,モ,モ,< 章なし >
この,連体詞,*,*,*,*,*,この,コノ,コノ,< 章なし >
残酷,名詞,形容動詞語幹,*,*,*,*,残酷,ザンコク,ザンコク,< 章なし >
な,助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,< 章なし >
遊戯,名詞,サ変接続,*,*,*,*,遊戯,ユウギ,ユーギ,< 章なし >
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,< 章なし >
止めよ,動詞,自立,*,*,一段,未然ウ接続,止める,トメヨ,トメヨ,< 章なし >
う,助動詞,*,*,*,不変化型,基本形,う,ウ,ウ,< 章なし >
と,助詞,格助詞,引用,*,*,*,と,ト,ト,< 章なし >
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,< 章なし >
し,動詞,自立,*,*,サ変・スル,未然形,する,シ,シ,< 章なし >
なかっ,助動詞,*,*,*,特殊・ナイ,連用タ接続,ない,ナカッ,ナカッ,< 章なし >
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,< 章なし >
。,記号,句点,*,*,*,*,。,。,。,< 章なし >
存分,名詞,一般,*,*,*,*,存分,ゾンブン,ゾンブン,< 章なし >
酒,名詞,接尾,一般,*,*,*,酒,シュ,シュ,< 章なし >
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,< 章なし >
飲まさ,動詞,自立,*,*,五段・サ行,未然形,飲ます,ノマサ,ノマサ,< 章なし >
れ,動詞,接尾,*,*,一段,連用形,れる,レ,レ,< 章なし >
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,< 章なし >
一寸法師,名詞,一般,*,*,*,*,一寸法師,イッスンボウシ,イッスンボーシ,< 章なし >
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,< 章なし >
、,記号,読点,*,*,*,*,、,、,、,< 章なし >
やがて,副詞,一般,*,*,*,*,やがて,ヤガテ,ヤガテ,< 章なし >
、,記号,読点,*,*,*,*,、,、,、,< 章なし >
そこ,名詞,代名詞,一般,*,*,*,そこ,ソコ,ソコ,< 章なし >
へ,助詞,格助詞,一般,*,*,*,へ,ヘ,エ,< 章なし >
横様,名詞,一般,*,*,*,*,横様,ヨコザマ,ヨコザマ,< 章なし >
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,< 章なし >
抛り出さ,動詞,自立,*,*,五段・サ行,未然形,抛り出す,ホウリダサ,ホーリダサ,< 章なし >
れ,動詞,接尾,*,*,一段,連用形,れる,レ,レ,< 章なし >
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,< 章なし >
。,記号,句点,*,*,*,*,。,。,。,< 章なし >
彼,名詞,代名詞,一般,*,*,*,彼,カレ,カレ,< 章なし >
