表層形,品詞,品詞細分類(1),品詞細分類(2),品詞細分類(3),活用型,活用形,原形,読み,発音,カテゴリー
小学校,名詞,一般,*,*,*,*,小学校,ショウガッコウ,ショーガッコー,恐怖の一夜
六,名詞,数,*,*,*,*,六,ロク,ロク,恐怖の一夜
年生,名詞,接尾,助数詞,*,*,*,年生,ネンセイ,ネンセイ,恐怖の一夜
の,助詞,連体化,*,*,*,*,の,ノ,ノ,恐怖の一夜
宮瀬,名詞,固有名詞,人名,姓,*,*,宮瀬,ミヤセ,ミヤセ,恐怖の一夜
不二夫,名詞,固有名詞,人名,名,*,*,不二夫,フジオ,フジオ,恐怖の一夜
君,名詞,接尾,人名,*,*,*,君,クン,クン,恐怖の一夜
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,恐怖の一夜
、,記号,読点,*,*,*,*,、,、,、,恐怖の一夜
たった,副詞,助詞類接続,*,*,*,*,たった,タッタ,タッタ,恐怖の一夜
ひとり,名詞,一般,*,*,*,*,ひとり,ヒトリ,ヒトリ,恐怖の一夜
、,記号,読点,*,*,*,*,、,、,、,恐怖の一夜
広い,形容詞,自立,*,*,形容詞・アウオ段,基本形,広い,ヒロイ,ヒロイ,恐怖の一夜
お,接頭詞,名詞接続,*,*,*,*,お,オ,オ,恐怖の一夜
うちに,名詞,一般,*,*,*,*,打荷,ウチニ,ウチニ,恐怖の一夜
るす番,名詞,サ変接続,*,*,*,*,留守番,ルスバン,ルスバン,恐怖の一夜
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,恐怖の一夜
し,動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,恐怖の一夜
て,助詞,接続助詞,*,*,*,*,て,テ,テ,恐怖の一夜
い,動詞,非自立,*,*,一段,連用形,いる,イ,イ,恐怖の一夜
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ,恐怖の一夜
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,恐怖の一夜
。,記号,句点,*,*,*,*,。,。,。,恐怖の一夜
宮瀬,名詞,固有名詞,人名,姓,*,*,宮瀬,ミヤセ,ミヤセ,恐怖の一夜
君,名詞,接尾,人名,*,*,*,君,クン,クン,恐怖の一夜
の,助詞,連体化,*,*,*,*,の,ノ,ノ,恐怖の一夜
お,接頭詞,名詞接続,*,*,*,*,お,オ,オ,恐怖の一夜
うち,名詞,一般,*,*,*,*,うち,ウチ,ウチ,恐怖の一夜
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,恐怖の一夜
、,記号,読点,*,*,*,*,、,、,、,恐怖の一夜
東京,名詞,固有名詞,地域,一般,*,*,東京,トウキョウ,トーキョー,恐怖の一夜
の,助詞,連体化,*,*,*,*,の,ノ,ノ,恐怖の一夜
西北,名詞,一般,*,*,*,*,西北,セイホク,セイホク,恐怖の一夜
の,助詞,連体化,*,*,*,*,の,ノ,ノ,恐怖の一夜
はずれ,名詞,一般,*,*,*,*,はずれ,ハズレ,ハズレ,恐怖の一夜
にあたる,助詞,格助詞,連語,*,*,*,にあたる,ニアタル,ニアタル,恐怖の一夜
荻窪,名詞,固有名詞,人名,姓,*,*,荻窪,オギクボ,オギクボ,恐怖の一夜
の,助詞,連体化,*,*,*,*,の,ノ,ノ,恐怖の一夜
、,記号,読点,*,*,*,*,、,、,、,恐怖の一夜
さびしい,形容詞,自立,*,*,形容詞・イ段,基本形,さびしい,サビシイ,サビシイ,恐怖の一夜
丘,名詞,一般,*,*,*,*,丘,オカ,オカ,恐怖の一夜
の,助詞,連体化,*,*,*,*,の,ノ,ノ,恐怖の一夜
上,名詞,非自立,副詞可能,*,*,*,上,ウエ,ウエ,恐怖の一夜
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,恐怖の一夜
立っ,動詞,自立,*,*,五段・タ行,連用タ接続,立つ,タッ,タッ,恐怖の一夜
て,助詞,接続助詞,*,*,*,*,て,テ,テ,恐怖の一夜
い,動詞,非自立,*,*,一段,連用形,いる,イ,イ,恐怖の一夜
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ,恐怖の一夜
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,恐怖の一夜
。,記号,句点,*,*,*,*,。,。,。,恐怖の一夜
この,連体詞,*,*,*,*,*,この,コノ,コノ,恐怖の一夜
お,接頭詞,名詞接続,*,*,*,*,お,オ,オ,恐怖の一夜
うち,名詞,一般,*,*,*,*,うち,ウチ,ウチ,恐怖の一夜
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,恐怖の一夜
不二夫,名詞,固有名詞,人名,名,*,*,不二夫,フジオ,フジオ,恐怖の一夜
君,名詞,接尾,人名,*,*,*,君,クン,クン,恐怖の一夜
の,助詞,連体化,*,*,*,*,の,ノ,ノ,恐怖の一夜
おじさん,名詞,一般,*,*,*,*,おじさん,オジサン,オジサン,恐怖の一夜
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,恐怖の一夜
建て,動詞,自立,*,*,一段,未然形,建てる,タテ,タテ,恐怖の一夜
られ,動詞,接尾,*,*,一段,連用形,られる,ラレ,ラレ,恐怖の一夜
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,恐怖の一夜
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,恐怖の一夜
です,助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,恐怖の一夜
が,助詞,接続助詞,*,*,*,*,が,ガ,ガ,恐怖の一夜
、,記号,読点,*,*,*,*,、,、,、,恐怖の一夜
その,連体詞,*,*,*,*,*,その,ソノ,ソノ,恐怖の一夜
おじさん,名詞,一般,*,*,*,*,おじさん,オジサン,オジサン,恐怖の一夜
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,恐怖の一夜
亡くなっ,動詞,自立,*,*,五段・ラ行,連用タ接続,亡くなる,ナクナッ,ナクナッ,恐怖の一夜
て,助詞,接続助詞,*,*,*,*,て,テ,テ,恐怖の一夜
、,記号,読点,*,*,*,*,、,、,、,恐怖の一夜
おばさん,名詞,一般,*,*,*,*,おばさん,オバサン,オバサン,恐怖の一夜
も,助詞,係助詞,*,*,*,*,も,モ,モ,恐怖の一夜
子ども,名詞,一般,*,*,*,*,子ども,コドモ,コドモ,恐怖の一夜
も,助詞,係助詞,*,*,*,*,も,モ,モ,恐怖の一夜
なかっ,形容詞,自立,*,*,形容詞・アウオ段,連用タ接続,ない,ナカッ,ナカッ,恐怖の一夜
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,恐怖の一夜
もの,名詞,非自立,一般,*,*,*,もの,モノ,モノ,恐怖の一夜
です,助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,恐怖の一夜
から,助詞,接続助詞,*,*,*,*,から,カラ,カラ,恐怖の一夜
、,記号,読点,*,*,*,*,、,、,、,恐怖の一夜
不二夫,名詞,固有名詞,人名,名,*,*,不二夫,フジオ,フジオ,恐怖の一夜
君,名詞,接尾,人名,*,*,*,君,クン,クン,恐怖の一夜
の,助詞,連体化,*,*,*,*,の,ノ,ノ,恐怖の一夜
お,接頭詞,名詞接続,*,*,*,*,お,オ,オ,恐怖の一夜
とうさま,名詞,一般,*,*,*,*,父様,トウサマ,トーサマ,恐怖の一夜
の,助詞,連体化,*,*,*,*,の,ノ,ノ,恐怖の一夜
もの,名詞,非自立,一般,*,*,*,もの,モノ,モノ,恐怖の一夜
と,助詞,格助詞,一般,*,*,*,と,ト,ト,恐怖の一夜
なり,動詞,自立,*,*,五段・ラ行,連用形,なる,ナリ,ナリ,恐怖の一夜
、,記号,読点,*,*,*,*,、,、,、,恐怖の一夜
一年,名詞,固有名詞,一般,*,*,*,一年,イチネン,イチネン,恐怖の一夜
ほど,助詞,副助詞,*,*,*,*,ほど,ホド,ホド,恐怖の一夜
まえ,動詞,自立,*,*,五段・ワ行促音便,仮定形,まう,マエ,マエ,恐怖の一夜
から,助詞,接続助詞,*,*,*,*,から,カラ,カラ,恐怖の一夜
、,記号,読点,*,*,*,*,、,、,、,恐怖の一夜
不二夫,名詞,固有名詞,人名,名,*,*,不二夫,フジオ,フジオ,恐怖の一夜
君,名詞,接尾,人名,*,*,*,君,クン,クン,恐怖の一夜
一家,名詞,一般,*,*,*,*,一家,イッカ,イッカ,恐怖の一夜
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,恐怖の一夜
そこ,名詞,代名詞,一般,*,*,*,そこ,ソコ,ソコ,恐怖の一夜
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,恐怖の一夜
住ん,動詞,自立,*,*,五段・マ行,連用タ接続,住む,スン,スン,恐怖の一夜
で,助詞,接続助詞,*,*,*,*,で,デ,デ,恐怖の一夜
い,動詞,非自立,*,*,一段,連用形,いる,イ,イ,恐怖の一夜
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,恐怖の一夜
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,恐怖の一夜
でし,助動詞,*,*,*,特殊・デス,連用形,です,デシ,デシ,恐怖の一夜
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,恐怖の一夜
。,記号,句点,*,*,*,*,。,。,。,恐怖の一夜
この,連体詞,*,*,*,*,*,この,コノ,コノ,恐怖の一夜
お,接頭詞,名詞接続,*,*,*,*,お,オ,オ,恐怖の一夜
うち,名詞,一般,*,*,*,*,うち,ウチ,ウチ,恐怖の一夜
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,恐怖の一夜
建て,動詞,自立,*,*,一段,連用形,建てる,タテ,タテ,恐怖の一夜
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,恐怖の一夜
おじさん,名詞,一般,*,*,*,*,おじさん,オジサン,オジサン,恐怖の一夜
という,助詞,格助詞,連語,*,*,*,という,トイウ,トユウ,恐怖の一夜
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,恐怖の一夜
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,恐怖の一夜
、,記号,読点,*,*,*,*,、,、,、,恐怖の一夜
ひどく,名詞,サ変接続,*,*,*,*,披読,ヒドク,ヒドク,恐怖の一夜
ふう,名詞,接尾,一般,*,*,*,ふう,フウ,フー,恐怖の一夜
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,恐怖の一夜
わりな,形容詞,自立,*,*,形容詞・アウオ段,ガル接続,わりない,ワリナ,ワリナ,恐怖の一夜
人,名詞,接尾,一般,*,*,*,人,ジン,ジン,恐怖の一夜
で,助詞,格助詞,一般,*,*,*,で,デ,デ,恐怖の一夜
、,記号,読点,*,*,*,*,、,、,、,恐怖の一夜
一生,名詞,副詞可能,*,*,*,*,一生,イッショウ,イッショー,恐怖の一夜
お,接頭詞,名詞接続,*,*,*,*,お,オ,オ,恐怖の一夜
嫁さん,名詞,一般,*,*,*,*,嫁さん,ヨメサン,ヨメサン,恐怖の一夜
も,助詞,係助詞,*,*,*,*,も,モ,モ,恐怖の一夜
もらわ,動詞,自立,*,*,五段・ワ行促音便,未然形,もらう,モラワ,モラワ,恐怖の一夜
ない,助動詞,*,*,*,特殊・ナイ,連用デ接続,ない,ナイ,ナイ,恐怖の一夜
で,助詞,接続助詞,*,*,*,*,で,デ,デ,恐怖の一夜
すごし,動詞,自立,*,*,五段・サ行,連用形,すごす,スゴシ,スゴシ,恐怖の一夜
、,記号,読点,*,*,*,*,、,、,、,恐怖の一夜
そのうえ,副詞,助詞類接続,*,*,*,*,そのうえ,ソノウエ,ソノウエ,恐怖の一夜
人,名詞,一般,*,*,*,*,人,ヒト,ヒト,恐怖の一夜
づきあい,名詞,接尾,一般,*,*,*,づきあい,ヅキアイ,ズキアイ,恐怖の一夜
も,助詞,係助詞,*,*,*,*,も,モ,モ,恐怖の一夜
あまり,副詞,助詞類接続,*,*,*,*,あまり,アマリ,アマリ,恐怖の一夜
し,動詞,自立,*,*,サ変・スル,未然形,する,シ,シ,恐怖の一夜
ない,助動詞,*,*,*,特殊・ナイ,連用デ接続,ない,ナイ,ナイ,恐怖の一夜
で,助詞,接続助詞,*,*,*,*,で,デ,デ,恐怖の一夜
、,記号,読点,*,*,*,*,、,、,、,恐怖の一夜
自分,名詞,一般,*,*,*,*,自分,ジブン,ジブン,恐怖の一夜
で,助詞,格助詞,一般,*,*,*,で,デ,デ,恐怖の一夜
建て,動詞,自立,*,*,一段,連用形,建てる,タテ,タテ,恐怖の一夜
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,恐怖の一夜
大きな,連体詞,*,*,*,*,*,大きな,オオキナ,オーキナ,恐怖の一夜
家,名詞,一般,*,*,*,*,家,イエ,イエ,恐怖の一夜
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,恐怖の一夜
とじこもっ,動詞,自立,*,*,五段・ラ行,連用タ接続,とじこもる,トジコモッ,トジコモッ,恐怖の一夜
て,助詞,接続助詞,*,*,*,*,て,テ,テ,恐怖の一夜
、,記号,読点,*,*,*,*,、,、,、,恐怖の一夜
こっとう,名詞,一般,*,*,*,*,こっとう,コットウ,コットー,恐怖の一夜
いじり,名詞,接尾,一般,*,*,*,いじり,イジリ,イジリ,恐怖の一夜
ばかり,助詞,副助詞,*,*,*,*,ばかり,バカリ,バカリ,恐怖の一夜
し,動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,恐怖の一夜
て,助詞,接続助詞,*,*,*,*,て,テ,テ,恐怖の一夜
暮らし,動詞,自立,*,*,五段・サ行,連用形,暮らす,クラシ,クラシ,恐怖の一夜
て,助詞,接続助詞,*,*,*,*,て,テ,テ,恐怖の一夜
い,動詞,非自立,*,*,一段,連用形,いる,イ,イ,恐怖の一夜
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,恐怖の一夜
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,恐怖の一夜
です,助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,恐怖の一夜
が,助詞,接続助詞,*,*,*,*,が,ガ,ガ,恐怖の一夜
、,記号,読点,*,*,*,*,、,、,、,恐怖の一夜
この,連体詞,*,*,*,*,*,この,コノ,コノ,恐怖の一夜
お,接頭詞,名詞接続,*,*,*,*,お,オ,オ,恐怖の一夜
うち,名詞,一般,*,*,*,*,うち,ウチ,ウチ,恐怖の一夜
も,助詞,係助詞,*,*,*,*,も,モ,モ,恐怖の一夜
、,記号,読点,*,*,*,*,、,、,、,恐怖の一夜
その,連体詞,*,*,*,*,*,その,ソノ,ソノ,恐怖の一夜
おじさん,名詞,一般,*,*,*,*,おじさん,オジサン,オジサン,恐怖の一夜
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,恐怖の一夜
建て,動詞,自立,*,*,一段,連用形,建てる,タテ,タテ,恐怖の一夜
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,恐怖の一夜
だけ,助詞,副助詞,*,*,*,*,だけ,ダケ,ダケ,恐怖の一夜
あっ,動詞,自立,*,*,五段・ラ行,連用タ接続,ある,アッ,アッ,恐怖の一夜
て,助詞,接続助詞,*,*,*,*,て,テ,テ,恐怖の一夜
、,記号,読点,*,*,*,*,、,、,、,恐怖の一夜
いかにも,副詞,一般,*,*,*,*,いかにも,イカニモ,イカニモ,恐怖の一夜
ふう,名詞,一般,*,*,*,*,ふう,フウ,フー,恐怖の一夜
がわり,名詞,接尾,一般,*,*,*,がわり,ガワリ,ガワリ,恐怖の一夜
な,助詞,終助詞,*,*,*,*,な,ナ,ナ,恐怖の一夜
、,記号,読点,*,*,*,*,、,、,、,恐怖の一夜
古めかしい,形容詞,自立,*,*,形容詞・イ段,基本形,古めかしい,フルメカシイ,フルメカシイ,恐怖の一夜
建て,動詞,自立,*,*,一段,連用形,建てる,タテ,タテ,恐怖の一夜
方,名詞,接尾,特殊,*,*,*,方,カタ,カタ,恐怖の一夜
でし,助動詞,*,*,*,特殊・デス,連用形,です,デシ,デシ,恐怖の一夜
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,恐怖の一夜
。,記号,句点,*,*,*,*,。,。,。,恐怖の一夜
全体,名詞,副詞可能,*,*,*,*,全体,ゼンタイ,ゼンタイ,恐怖の一夜
で,助詞,格助詞,一般,*,*,*,で,デ,デ,恐怖の一夜
十,名詞,数,*,*,*,*,十,ジュウ,ジュー,恐怖の一夜
二,名詞,数,*,*,*,*,二,ニ,ニ,恐怖の一夜
間,名詞,接尾,助数詞,*,*,*,間,ケン,ケン,恐怖の一夜
ほど,助詞,副助詞,*,*,*,*,ほど,ホド,ホド,恐怖の一夜
の,助詞,連体化,*,*,*,*,の,ノ,ノ,恐怖の一夜
二階建て,名詞,固有名詞,一般,*,*,*,二階建て,ニカイダテ,ニカイダテ,恐怖の一夜
コンクリート,名詞,一般,*,*,*,*,コンクリート,コンクリート,コンクリート,恐怖の一夜
づくり,名詞,接尾,一般,*,*,*,づくり,ヅクリ,ズクリ,恐怖の一夜
の,助詞,連体化,*,*,*,*,の,ノ,ノ,恐怖の一夜
洋館,名詞,一般,*,*,*,*,洋館,ヨウカン,ヨーカン,恐怖の一夜
な,助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,恐怖の一夜
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,恐怖の一夜
です,助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,恐怖の一夜
が,助詞,接続助詞,*,*,*,*,が,ガ,ガ,恐怖の一夜
、,記号,読点,*,*,*,*,、,、,、,恐怖の一夜
赤,名詞,一般,*,*,*,*,赤,アカ,アカ,恐怖の一夜
がわら,名詞,接尾,一般,*,*,*,がわら,ガワラ,ガワラ,恐怖の一夜
の,助詞,連体化,*,*,*,*,の,ノ,ノ,恐怖の一夜
屋根,名詞,一般,*,*,*,*,屋根,ヤネ,ヤネ,恐怖の一夜
の,助詞,連体化,*,*,*,*,の,ノ,ノ,恐怖の一夜
形,名詞,一般,*,*,*,*,形,カタチ,カタチ,恐怖の一夜
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,恐怖の一夜
みょう,名詞,形容動詞語幹,*,*,*,*,みょう,ミョウ,ミョー,恐怖の一夜
な,助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,恐怖の一夜
かっこう,名詞,サ変接続,*,*,*,*,かっこう,カッコウ,カッコー,恐怖の一夜
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,恐怖の一夜
入り,動詞,自立,*,*,五段・ラ行,連用形,入る,ハイリ,ハイリ,恐怖の一夜
くん,動詞,自立,*,*,五段・マ行,連用タ接続,くむ,クン,クン,恐怖の一夜
で,助詞,接続助詞,*,*,*,*,で,デ,デ,恐怖の一夜
い,動詞,非自立,*,*,一段,連用形,いる,イ,イ,恐怖の一夜
て,助詞,接続助詞,*,*,*,*,て,テ,テ,恐怖の一夜
、,記号,読点,*,*,*,*,、,、,、,恐怖の一夜
まるで,副詞,一般,*,*,*,*,まるで,マルデ,マルデ,恐怖の一夜
お,接頭詞,名詞接続,*,*,*,*,お,オ,オ,恐怖の一夜
城,名詞,一般,*,*,*,*,城,シロ,シロ,恐怖の一夜
か,助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,恐怖の一夜
なんか,助詞,副助詞,*,*,*,*,なんか,ナンカ,ナンカ,恐怖の一夜
の,助詞,連体化,*,*,*,*,の,ノ,ノ,恐怖の一夜
よう,名詞,非自立,助動詞語幹,*,*,*,よう,ヨウ,ヨー,恐怖の一夜
な,助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,恐怖の一夜
感じ,名詞,一般,*,*,*,*,感じ,カンジ,カンジ,恐怖の一夜
でし,助動詞,*,*,*,特殊・デス,連用形,です,デシ,デシ,恐怖の一夜
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,恐怖の一夜
し,助詞,接続助詞,*,*,*,*,し,シ,シ,恐怖の一夜
、,記号,読点,*,*,*,*,、,、,、,恐怖の一夜
その,連体詞,*,*,*,*,*,その,ソノ,ソノ,恐怖の一夜
屋根の上に,名詞,固有名詞,一般,*,*,*,屋根の上に,ヤネノウエニ,ヤネノウエニ,恐怖の一夜
、,記号,読点,*,*,*,*,、,、,、,恐怖の一夜
いまどき,副詞,一般,*,*,*,*,いまどき,イマドキ,イマドキ,恐怖の一夜
めずらしい,形容詞,自立,*,*,形容詞・イ段,基本形,めずらしい,メズラシイ,メズラシイ,恐怖の一夜
、,記号,読点,*,*,*,*,、,、,、,恐怖の一夜
石炭,名詞,一般,*,*,*,*,石炭,セキタン,セキタン,恐怖の一夜
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,恐怖の一夜
たく,動詞,自立,*,*,五段・カ行イ音便,基本形,たく,タク,タク,恐怖の一夜
暖炉,名詞,一般,*,*,*,*,暖炉,ダンロ,ダンロ,恐怖の一夜
の,助詞,連体化,*,*,*,*,の,ノ,ノ,恐怖の一夜
、,記号,読点,*,*,*,*,、,、,、,恐怖の一夜
四角,名詞,形容動詞語幹,*,*,*,*,四角,シカク,シカク,恐怖の一夜
な,助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,恐怖の一夜
えんとつ,名詞,一般,*,*,*,*,煙突,エントツ,エントツ,恐怖の一夜
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,恐怖の一夜
ニューッと,副詞,一般,*,*,*,*,ニューッと,ニューット,ニューット,恐怖の一夜
つきで,動詞,自立,*,*,一段,連用形,つきでる,ツキデ,ツキデ,恐怖の一夜
て,助詞,接続助詞,*,*,*,*,て,テ,テ,恐怖の一夜
い,動詞,非自立,*,*,一段,連用形,いる,イ,イ,恐怖の一夜
て,助詞,接続助詞,*,*,*,*,て,テ,テ,恐怖の一夜
、,記号,読点,*,*,*,*,、,、,、,恐怖の一夜
お,接頭詞,名詞接続,*,*,*,*,お,オ,オ,恐怖の一夜
うち,名詞,一般,*,*,*,*,うち,ウチ,ウチ,恐怖の一夜
の,助詞,連体化,*,*,*,*,の,ノ,ノ,恐怖の一夜
かっこう,名詞,一般,*,*,*,*,かっこう,カッコウ,カッコー,恐怖の一夜
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,恐怖の一夜
いっそう,副詞,助詞類接続,*,*,*,*,いっそう,イッソウ,イッソー,恐怖の一夜
奇妙,名詞,形容動詞語幹,*,*,*,*,奇妙,キミョウ,キミョー,恐怖の一夜
に,助詞,副詞化,*,*,*,*,に,ニ,ニ,恐怖の一夜
見せ,動詞,自立,*,*,一段,連用形,見せる,ミセ,ミセ,恐怖の一夜
て,助詞,接続助詞,*,*,*,*,て,テ,テ,恐怖の一夜
いる,動詞,非自立,*,*,一段,基本形,いる,イル,イル,恐怖の一夜
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,恐怖の一夜
でし,助動詞,*,*,*,特殊・デス,連用形,です,デシ,デシ,恐怖の一夜
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,恐怖の一夜
。,記号,句点,*,*,*,*,。,。,。,恐怖の一夜
お,接頭詞,名詞接続,*,*,*,*,お,オ,オ,恐怖の一夜
うち,名詞,一般,*,*,*,*,うち,ウチ,ウチ,恐怖の一夜
の,助詞,連体化,*,*,*,*,の,ノ,ノ,恐怖の一夜
中,名詞,非自立,副詞可能,*,*,*,中,ナカ,ナカ,恐怖の一夜
も,助詞,係助詞,*,*,*,*,も,モ,モ,恐怖の一夜
みょう,名詞,形容動詞語幹,*,*,*,*,みょう,ミョウ,ミョー,恐怖の一夜
な,助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,恐怖の一夜
間どり,名詞,一般,*,*,*,*,間取り,マドリ,マドリ,恐怖の一夜
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,恐怖の一夜
なっ,動詞,自立,*,*,五段・ラ行,連用タ接続,なる,ナッ,ナッ,恐怖の一夜
て,助詞,接続助詞,*,*,*,*,て,テ,テ,恐怖の一夜
い,動詞,非自立,*,*,一段,連用形,いる,イ,イ,恐怖の一夜
て,助詞,接続助詞,*,*,*,*,て,テ,テ,恐怖の一夜
、,記号,読点,*,*,*,*,、,、,、,恐怖の一夜
廊下,名詞,一般,*,*,*,*,廊下,ロウカ,ローカ,恐怖の一夜
がいや,名詞,一般,*,*,*,*,外野,ガイヤ,ガイヤ,恐怖の一夜
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,恐怖の一夜
まがりくねっ,動詞,自立,*,*,五段・ラ行,連用タ接続,まがりくねる,マガリクネッ,マガリクネッ,恐怖の一夜
て,助詞,接続助詞,*,*,*,*,て,テ,テ,恐怖の一夜
いる,動詞,非自立,*,*,一段,基本形,いる,イル,イル,恐怖の一夜
よう,名詞,非自立,助動詞語幹,*,*,*,よう,ヨウ,ヨー,恐怖の一夜
な,助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,恐怖の一夜
建て,動詞,自立,*,*,一段,連用形,建てる,タテ,タテ,恐怖の一夜
方,名詞,接尾,特殊,*,*,*,方,カタ,カタ,恐怖の一夜
でし,助動詞,*,*,*,特殊・デス,連用形,です,デシ,デシ,恐怖の一夜
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,恐怖の一夜
が,助詞,接続助詞,*,*,*,*,が,ガ,ガ,恐怖の一夜
、,記号,読点,*,*,*,*,、,、,、,恐怖の一夜
この,連体詞,*,*,*,*,*,この,コノ,コノ,恐怖の一夜
部屋,名詞,一般,*,*,*,*,部屋,ヘヤ,ヘヤ,恐怖の一夜
部屋,名詞,一般,*,*,*,*,部屋,ヘヤ,ヘヤ,恐怖の一夜
の,助詞,連体化,*,*,*,*,の,ノ,ノ,恐怖の一夜
かざりつけ,名詞,サ変接続,*,*,*,*,飾り付け,カザリツケ,カザリツケ,恐怖の一夜
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,恐怖の一夜
、,記号,読点,*,*,*,*,、,、,、,恐怖の一夜
さすが,副詞,一般,*,*,*,*,さすが,サスガ,サスガ,恐怖の一夜
に,助詞,副詞化,*,*,*,*,に,ニ,ニ,恐怖の一夜
こっとう,名詞,一般,*,*,*,*,こっとう,コットウ,コットー,恐怖の一夜
ずき,名詞,サ変接続,*,*,*,*,図記,ズキ,ズキ,恐怖の一夜
の,助詞,連体化,*,*,*,*,の,ノ,ノ,恐怖の一夜
おじさん,名詞,一般,*,*,*,*,おじさん,オジサン,オジサン,恐怖の一夜
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,恐怖の一夜
えらば,動詞,自立,*,*,五段・バ行,未然形,えらぶ,エラバ,エラバ,恐怖の一夜
れ,動詞,接尾,*,*,一段,連用形,れる,レ,レ,恐怖の一夜
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,恐怖の一夜
だけ,助詞,副助詞,*,*,*,*,だけ,ダケ,ダケ,恐怖の一夜
あっ,動詞,自立,*,*,五段・ラ行,連用タ接続,ある,アッ,アッ,恐怖の一夜
て,助詞,接続助詞,*,*,*,*,て,テ,テ,恐怖の一夜
、,記号,読点,*,*,*,*,、,、,、,恐怖の一夜
みな,名詞,副詞可能,*,*,*,*,みな,ミナ,ミナ,恐怖の一夜
美術,名詞,一般,*,*,*,*,美術,ビジュツ,ビジュツ,恐怖の一夜
的,名詞,接尾,形容動詞語幹,*,*,*,的,テキ,テキ,恐怖の一夜
な,助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,恐怖の一夜
りっぱ,名詞,形容動詞語幹,*,*,*,*,りっぱ,リッパ,リッパ,恐怖の一夜
な,助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,恐怖の一夜
もの,名詞,非自立,一般,*,*,*,もの,モノ,モノ,恐怖の一夜
ばかり,助詞,副助詞,*,*,*,*,ばかり,バカリ,バカリ,恐怖の一夜
でし,助動詞,*,*,*,特殊・デス,連用形,です,デシ,デシ,恐怖の一夜
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,恐怖の一夜
