表層形,品詞,品詞細分類(1),品詞細分類(2),品詞細分類(3),活用型,活用形,原形,読み,発音,カテゴリー
です,助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,おばけガニ
。,記号,句点,*,*,*,*,。,。,。,おばけガニ
「,記号,括弧開,*,*,*,*,「,「,「,おばけガニ
あっ,感動詞,*,*,*,*,*,あっ,アッ,アッ,おばけガニ
、,記号,読点,*,*,*,*,、,、,、,おばけガニ
ごらん,名詞,一般,*,*,*,*,ごらん,ゴラン,ゴラン,おばけガニ
、,記号,読点,*,*,*,*,、,、,、,おばけガニ
ドア,名詞,一般,*,*,*,*,ドア,ドア,ドア,おばけガニ
の,助詞,連体化,*,*,*,*,の,ノ,ノ,おばけガニ
下,名詞,一般,*,*,*,*,下,シタ,シタ,おばけガニ
から,助詞,格助詞,一般,*,*,*,から,カラ,カラ,おばけガニ
、,記号,読点,*,*,*,*,、,、,、,おばけガニ
ながれだし,動詞,自立,*,*,五段・サ行,連用形,ながれだす,ナガレダシ,ナガレダシ,おばけガニ
て,助詞,接続助詞,*,*,*,*,て,テ,テ,おばけガニ
くる,動詞,非自立,*,*,カ変・クル,基本形,くる,クル,クル,おばけガニ
。,記号,句点,*,*,*,*,。,。,。,おばけガニ
」,記号,括弧閉,*,*,*,*,」,」,」,おばけガニ
井上,名詞,固有名詞,人名,姓,*,*,井上,イノウエ,イノウエ,おばけガニ
君,名詞,接尾,人名,*,*,*,君,クン,クン,おばけガニ
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,おばけガニ
、,記号,読点,*,*,*,*,、,、,、,おばけガニ
また,副詞,助詞類接続,*,*,*,*,また,マタ,マタ,おばけガニ
さけび,動詞,自立,*,*,五段・バ行,連用形,さけぶ,サケビ,サケビ,おばけガニ
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ,おばけガニ
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,おばけガニ
。,記号,句点,*,*,*,*,。,。,。,おばけガニ
ドア,名詞,一般,*,*,*,*,ドア,ドア,ドア,おばけガニ
の,助詞,連体化,*,*,*,*,の,ノ,ノ,おばけガニ
下,名詞,一般,*,*,*,*,下,シタ,シタ,おばけガニ
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,おばけガニ
一,名詞,数,*,*,*,*,一,イチ,イチ,おばけガニ
センチ,名詞,接尾,助数詞,*,*,*,センチ,センチ,センチ,おばけガニ
ほど,助詞,副助詞,*,*,*,*,ほど,ホド,ホド,おばけガニ
の,助詞,連体化,*,*,*,*,の,ノ,ノ,おばけガニ
すきま,名詞,固有名詞,人名,一般,*,*,すきま,スキマ,スキマ,おばけガニ
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,おばけガニ
あり,動詞,自立,*,*,五段・ラ行,連用形,ある,アリ,アリ,おばけガニ
ます,助動詞,*,*,*,特殊・マス,基本形,ます,マス,マス,おばけガニ
。,記号,句点,*,*,*,*,。,。,。,おばけガニ
小さな,連体詞,*,*,*,*,*,小さな,チイサナ,チーサナ,おばけガニ
カニ,名詞,一般,*,*,*,*,カニ,カニ,カニ,おばけガニ
ども,名詞,接尾,一般,*,*,*,ども,ドモ,ドモ,おばけガニ
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,おばけガニ
、,記号,読点,*,*,*,*,、,、,、,おばけガニ
その,連体詞,*,*,*,*,*,その,ソノ,ソノ,おばけガニ
すきま,名詞,固有名詞,人名,一般,*,*,すきま,スキマ,スキマ,おばけガニ
から,助詞,格助詞,一般,*,*,*,から,カラ,カラ,おばけガニ
、,記号,読点,*,*,*,*,、,、,、,おばけガニ
こちら,名詞,代名詞,一般,*,*,*,こちら,コチラ,コチラ,おばけガニ
へ,助詞,格助詞,一般,*,*,*,へ,ヘ,エ,おばけガニ
、,記号,読点,*,*,*,*,、,、,、,おばけガニ
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,おばけガニ
いこん,動詞,自立,*,*,五段・マ行,連用タ接続,いこむ,イコン,イコン,おばけガニ
で,助詞,接続助詞,*,*,*,*,で,デ,デ,おばけガニ
くる,動詞,非自立,*,*,カ変・クル,基本形,くる,クル,クル,おばけガニ
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,おばけガニ
です,助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,おばけガニ
。,記号,句点,*,*,*,*,。,。,。,おばけガニ
青黒い,形容詞,自立,*,*,形容詞・アウオ段,基本形,青黒い,アオグロイ,アオグロイ,おばけガニ
液体,名詞,一般,*,*,*,*,液体,エキタイ,エキタイ,おばけガニ
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,おばけガニ
、,記号,読点,*,*,*,*,、,、,、,おばけガニ
ドロドロ,副詞,一般,*,*,*,*,ドロドロ,ドロドロ,ドロドロ,おばけガニ
と,助詞,格助詞,引用,*,*,*,と,ト,ト,おばけガニ
、,記号,読点,*,*,*,*,、,、,、,おばけガニ
ながれ,動詞,自立,*,*,一段,連用形,ながれる,ナガレ,ナガレ,おばけガニ
て,助詞,接続助詞,*,*,*,*,て,テ,テ,おばけガニ
くる,動詞,非自立,*,*,カ変・クル,基本形,くる,クル,クル,おばけガニ
よう,名詞,非自立,助動詞語幹,*,*,*,よう,ヨウ,ヨー,おばけガニ
な,助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,おばけガニ
かんじ,動詞,自立,*,*,一段,連用形,かんじる,カンジ,カンジ,おばけガニ
です,助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,おばけガニ
。,記号,句点,*,*,*,*,。,。,。,おばけガニ
二,名詞,数,*,*,*,*,二,ニ,ニ,おばけガニ
少年,名詞,一般,*,*,*,*,少年,ショウネン,ショーネン,おばけガニ
