表層形,品詞,品詞細分類(1),品詞細分類(2),品詞細分類(3),活用型,活用形,原形,読み,発音,カテゴリー
大きく,形容詞,自立,*,*,形容詞・イ段,連用テ接続,大きい,オオキク,オーキク,二十面相の改名
のせ,動詞,自立,*,*,一段,未然形,のせる,ノセ,ノセ,二十面相の改名
られ,動詞,接尾,*,*,一段,連用形,られる,ラレ,ラレ,二十面相の改名
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,二十面相の改名
ほど,助詞,副助詞,*,*,*,*,ほど,ホド,ホド,二十面相の改名
です,助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,二十面相の改名
。,記号,句点,*,*,*,*,。,。,。,二十面相の改名
この,連体詞,*,*,*,*,*,この,コノ,コノ,二十面相の改名
人気,名詞,一般,*,*,*,*,人気,ニンキ,ニンキ,二十面相の改名
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,二十面相の改名
あてこん,動詞,自立,*,*,五段・マ行,連用タ接続,あてこむ,アテコン,アテコン,二十面相の改名
で,助詞,接続助詞,*,*,*,*,で,デ,デ,二十面相の改名
、,記号,読点,*,*,*,*,、,、,、,二十面相の改名
二つ,名詞,一般,*,*,*,*,二つ,フタツ,フタツ,二十面相の改名
の,助詞,連体化,*,*,*,*,の,ノ,ノ,二十面相の改名
映画会社,名詞,固有名詞,一般,*,*,*,映画会社,エイガガイシャ,エイガガイシャ,二十面相の改名
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,二十面相の改名
、,記号,読点,*,*,*,*,、,、,、,二十面相の改名
「,記号,括弧開,*,*,*,*,「,「,「,二十面相の改名
透明,名詞,形容動詞語幹,*,*,*,*,透明,トウメイ,トーメイ,二十面相の改名
怪人,名詞,一般,*,*,*,*,怪人,カイジン,カイジン,二十面相の改名
」,記号,括弧閉,*,*,*,*,」,」,」,二十面相の改名
事件,名詞,一般,*,*,*,*,事件,ジケン,ジケン,二十面相の改名
の,助詞,連体化,*,*,*,*,の,ノ,ノ,二十面相の改名
映画,名詞,一般,*,*,*,*,映画,エイガ,エイガ,二十面相の改名
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,二十面相の改名
つくる,動詞,自立,*,*,五段・ラ行,基本形,つくる,ツクル,ツクル,二十面相の改名
こと,名詞,非自立,一般,*,*,*,こと,コト,コト,二十面相の改名
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,二十面相の改名
なり,動詞,自立,*,*,五段・ラ行,連用形,なる,ナリ,ナリ,二十面相の改名
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ,二十面相の改名
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,二十面相の改名
が,助詞,接続助詞,*,*,*,*,が,ガ,ガ,二十面相の改名
、,記号,読点,*,*,*,*,、,、,、,二十面相の改名
芝居,名詞,サ変接続,*,*,*,*,芝居,シバイ,シバイ,二十面相の改名
の,助詞,連体化,*,*,*,*,の,ノ,ノ,二十面相の改名
ほう,名詞,非自立,一般,*,*,*,ほう,ホウ,ホー,二十面相の改名
で,助動詞,*,*,*,特殊・ダ,連用形,だ,デ,デ,二十面相の改名
も,助詞,係助詞,*,*,*,*,も,モ,モ,二十面相の改名
、,記号,読点,*,*,*,*,、,、,、,二十面相の改名
日比谷,名詞,固有名詞,地域,一般,*,*,日比谷,ヒビヤ,ヒビヤ,二十面相の改名
と,助詞,並立助詞,*,*,*,*,と,ト,ト,二十面相の改名
、,記号,読点,*,*,*,*,、,、,、,二十面相の改名
浅草,名詞,固有名詞,地域,一般,*,*,浅草,アサクサ,アサクサ,二十面相の改名
の,助詞,連体化,*,*,*,*,の,ノ,ノ,二十面相の改名
二つ,名詞,一般,*,*,*,*,二つ,フタツ,フタツ,二十面相の改名
の,助詞,連体化,*,*,*,*,の,ノ,ノ,二十面相の改名
劇場,名詞,一般,*,*,*,*,劇場,ゲキジョウ,ゲキジョー,二十面相の改名
で,助詞,格助詞,一般,*,*,*,で,デ,デ,二十面相の改名
、,記号,読点,*,*,*,*,、,、,、,二十面相の改名
「,記号,括弧開,*,*,*,*,「,「,「,二十面相の改名
透明,名詞,形容動詞語幹,*,*,*,*,透明,トウメイ,トーメイ,二十面相の改名
怪人,名詞,一般,*,*,*,*,怪人,カイジン,カイジン,二十面相の改名
」,記号,括弧閉,*,*,*,*,」,」,」,二十面相の改名
劇,名詞,一般,*,*,*,*,劇,ゲキ,ゲキ,二十面相の改名
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,二十面相の改名
上演,名詞,サ変接続,*,*,*,*,上演,ジョウエン,ジョーエン,二十面相の改名
さ,動詞,自立,*,*,サ変・スル,未然レル接続,する,サ,サ,二十面相の改名
れる,動詞,接尾,*,*,一段,基本形,れる,レル,レル,二十面相の改名
という,助詞,格助詞,連語,*,*,*,という,トイウ,トユウ,二十面相の改名
さわぎ,動詞,自立,*,*,五段・ガ行,連用形,さわぐ,サワギ,サワギ,二十面相の改名
でし,助動詞,*,*,*,特殊・デス,連用形,です,デシ,デシ,二十面相の改名
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,二十面相の改名
。,記号,句点,*,*,*,*,。,。,。,二十面相の改名
ところが,接続詞,*,*,*,*,*,ところが,トコロガ,トコロガ,二十面相の改名
、,記号,読点,*,*,*,*,、,、,、,二十面相の改名
二,名詞,数,*,*,*,*,二,ニ,ニ,二十面相の改名
十,名詞,数,*,*,*,*,十,ジュウ,ジュー,二十面相の改名
面相,名詞,一般,*,*,*,*,面相,メンソウ,メンソー,二十面相の改名
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,二十面相の改名
拘置所,名詞,固有名詞,一般,*,*,*,拘置所,コウチショ,コーチショ,二十面相の改名
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,二十面相の改名
入れ,動詞,自立,*,*,一段,未然形,入れる,イレ,イレ,二十面相の改名
られ,動詞,接尾,*,*,一段,連用形,られる,ラレ,ラレ,二十面相の改名
て,助詞,接続助詞,*,*,*,*,て,テ,テ,二十面相の改名
から,助詞,格助詞,一般,*,*,*,から,カラ,カラ,二十面相の改名
、,記号,読点,*,*,*,*,、,、,、,二十面相の改名
五日,名詞,固有名詞,地域,一般,*,*,五日,イツカ,イツカ,二十面相の改名
め,名詞,接尾,一般,*,*,*,め,メ,メ,二十面相の改名
の,助詞,連体化,*,*,*,*,の,ノ,ノ,二十面相の改名
こと,名詞,非自立,一般,*,*,*,こと,コト,コト,二十面相の改名
です,助動詞,*,*,*,特殊・デス,基本形,です,デス,デス,二十面相の改名
。,記号,句点,*,*,*,*,。,。,。,二十面相の改名
東京,名詞,固有名詞,地域,一般,*,*,東京,トウキョウ,トーキョー,二十面相の改名
で,助詞,格助詞,一般,*,*,*,で,デ,デ,二十面相の改名
も,助詞,係助詞,*,*,*,*,も,モ,モ,二十面相の改名
、,記号,読点,*,*,*,*,、,、,、,二十面相の改名
いちばん,名詞,副詞可能,*,*,*,*,いちばん,イチバン,イチバン,二十面相の改名
読者,名詞,一般,*,*,*,*,読者,ドクシャ,ドクシャ,二十面相の改名
の,助詞,格助詞,一般,*,*,*,の,ノ,ノ,二十面相の改名
多い,形容詞,自立,*,*,形容詞・アウオ段,基本形,多い,オオイ,オーイ,二十面相の改名
「,記号,括弧開,*,*,*,*,「,「,「,二十面相の改名
日本,名詞,固有名詞,地域,国,*,*,日本,ニッポン,ニッポン,二十面相の改名
新聞,名詞,一般,*,*,*,*,新聞,シンブン,シンブン,二十面相の改名
」,記号,括弧閉,*,*,*,*,」,」,」,二十面相の改名
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,二十面相の改名
、,記号,読点,*,*,*,*,、,、,、,二十面相の改名
つぎ,名詞,一般,*,*,*,*,つぎ,ツギ,ツギ,二十面相の改名
の,助詞,連体化,*,*,*,*,の,ノ,ノ,二十面相の改名
よう,名詞,非自立,助動詞語幹,*,*,*,よう,ヨウ,ヨー,二十面相の改名
な,助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,二十面相の改名
記事,名詞,一般,*,*,*,*,記事,キジ,キジ,二十面相の改名
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,二十面相の改名
デカ,名詞,一般,*,*,*,*,デカ,デカ,デカ,二十面相の改名
デカ,名詞,一般,*,*,*,*,デカ,デカ,デカ,二十面相の改名
と,助詞,格助詞,引用,*,*,*,と,ト,ト,二十面相の改名
のせ,動詞,自立,*,*,一段,未然形,のせる,ノセ,ノセ,二十面相の改名
られ,動詞,接尾,*,*,一段,連用形,られる,ラレ,ラレ,二十面相の改名
、,記号,読点,*,*,*,*,、,、,、,二十面相の改名
世間,名詞,一般,*,*,*,*,世間,セケン,セケン,二十面相の改名
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,二十面相の改名
アッ,感動詞,*,*,*,*,*,アッ,アッ,アッ,二十面相の改名
と,助詞,格助詞,引用,*,*,*,と,ト,ト,二十面相の改名
おどろか,動詞,自立,*,*,五段・カ行イ音便,未然形,おどろく,オドロカ,オドロカ,二十面相の改名
せ,動詞,接尾,*,*,一段,連用形,せる,セ,セ,二十面相の改名
まし,助動詞,*,*,*,特殊・マス,連用形,ます,マシ,マシ,二十面相の改名
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,二十面相の改名
。,記号,句点,*,*,*,*,。,。,。,二十面相の改名
「,記号,括弧開,*,*,*,*,「,「,「,二十面相の改名
四十,名詞,固有名詞,人名,姓,*,*,四十,ヨト,ヨト,二十面相の改名
面相,名詞,一般,*,*,*,*,面相,メンソウ,メンソー,二十面相の改名
」,記号,括弧閉,*,*,*,*,」,」,」,二十面相の改名
と,助詞,格助詞,引用,*,*,*,と,ト,ト,二十面相の改名
改名,名詞,サ変接続,*,*,*,*,改名,カイメイ,カイメイ,二十面相の改名
。,記号,句点,*,*,*,*,。,。,。,二十面相の改名
いよいよ,副詞,一般,*,*,*,*,いよいよ,イヨイヨ,イヨイヨ,二十面相の改名
大,接頭詞,名詞接続,*,*,*,*,大,ダイ,ダイ,二十面相の改名
事業,名詞,一般,*,*,*,*,事業,ジギョウ,ジギョー,二十面相の改名
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,二十面相の改名
のりだす,動詞,自立,*,*,五段・サ行,基本形,のりだす,ノリダス,ノリダス,二十面相の改名
。,記号,句点,*,*,*,*,。,。,。,二十面相の改名
拘置所,名詞,固有名詞,地域,一般,*,*,拘置所,コウチショ,コーチショ,二十面相の改名
内,名詞,接尾,一般,*,*,*,内,ナイ,ナイ,二十面相の改名
の,助詞,連体化,*,*,*,*,の,ノ,ノ,二十面相の改名
二,名詞,数,*,*,*,*,二,ニ,ニ,二十面相の改名
十,名詞,数,*,*,*,*,十,ジュウ,ジュー,二十面相の改名
面相,名詞,一般,*,*,*,*,面相,メンソウ,メンソー,二十面相の改名
から,助詞,格助詞,一般,*,*,*,から,カラ,カラ,二十面相の改名
本紙,名詞,一般,*,*,*,*,本紙,ホンシ,ホンシ,二十面相の改名
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,二十面相の改名
よせ,動詞,自立,*,*,一段,連用形,よせる,ヨセ,ヨセ,二十面相の改名
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,二十面相の改名
不敵,名詞,一般,*,*,*,*,不敵,フテキ,フテキ,二十面相の改名
の,助詞,連体化,*,*,*,*,の,ノ,ノ,二十面相の改名
宣言,名詞,サ変接続,*,*,*,*,宣言,センゲン,センゲン,二十面相の改名
。,記号,句点,*,*,*,*,。,。,。,二十面相の改名
きのう,名詞,副詞可能,*,*,*,*,きのう,キノウ,キノー,二十面相の改名
午後,名詞,副詞可能,*,*,*,*,午後,ゴゴ,ゴゴ,二十面相の改名
二,名詞,数,*,*,*,*,二,ニ,ニ,二十面相の改名
時,名詞,接尾,助数詞,*,*,*,時,ジ,ジ,二十面相の改名
、,記号,読点,*,*,*,*,、,、,、,二十面相の改名
Ｉ,記号,アルファベット,*,*,*,*,Ｉ,アイ,アイ,二十面相の改名
拘置所,名詞,固有名詞,地域,一般,*,*,拘置所,コウチショ,コーチショ,二十面相の改名
内,名詞,接尾,一般,*,*,*,内,ナイ,ナイ,二十面相の改名
の,助詞,連体化,*,*,*,*,の,ノ,ノ,二十面相の改名
二,名詞,数,*,*,*,*,二,ニ,ニ,二十面相の改名
十,名詞,数,*,*,*,*,十,ジュウ,ジュー,二十面相の改名
面相,名詞,一般,*,*,*,*,面相,メンソウ,メンソー,二十面相の改名
から,助詞,格助詞,一般,*,*,*,から,カラ,カラ,二十面相の改名
左,名詞,一般,*,*,*,*,左,ヒダリ,ヒダリ,二十面相の改名
の,助詞,連体化,*,*,*,*,の,ノ,ノ,二十面相の改名
よう,名詞,非自立,助動詞語幹,*,*,*,よう,ヨウ,ヨー,二十面相の改名
な,助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,二十面相の改名
奇怪,名詞,形容動詞語幹,*,*,*,*,奇怪,キカイ,キカイ,二十面相の改名
な,助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,二十面相の改名
投書,名詞,サ変接続,*,*,*,*,投書,トウショ,トーショ,二十面相の改名
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,二十面相の改名
、,記号,読点,*,*,*,*,、,、,、,二十面相の改名
本社,名詞,一般,*,*,*,*,本社,ホンシャ,ホンシャ,二十面相の改名
編集,名詞,サ変接続,*,*,*,*,編集,ヘンシュウ,ヘンシュー,二十面相の改名
局,名詞,接尾,一般,*,*,*,局,キョク,キョク,二十面相の改名
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,二十面相の改名
配達,名詞,サ変接続,*,*,*,*,配達,ハイタツ,ハイタツ,二十面相の改名
さ,動詞,自立,*,*,サ変・スル,未然レル接続,する,サ,サ,二十面相の改名
れ,動詞,接尾,*,*,一段,連用形,れる,レ,レ,二十面相の改名
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,二十面相の改名
。,記号,句点,*,*,*,*,。,。,。,二十面相の改名
Ｉ,記号,アルファベット,*,*,*,*,Ｉ,アイ,アイ,二十面相の改名
拘置所,名詞,固有名詞,地域,一般,*,*,拘置所,コウチショ,コーチショ,二十面相の改名
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,二十面相の改名
問いあわせる,動詞,自立,*,*,一段,基本形,問いあわせる,トイアワセル,トイアワセル,二十面相の改名
と,助詞,接続助詞,*,*,*,*,と,ト,ト,二十面相の改名
、,記号,読点,*,*,*,*,、,、,、,二十面相の改名
係官,名詞,一般,*,*,*,*,係官,カカリカン,カカリカン,二十面相の改名
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,二十面相の改名
すこし,名詞,一般,*,*,*,*,少し,スコシ,スコシ,二十面相の改名
も,助詞,係助詞,*,*,*,*,も,モ,モ,二十面相の改名
知ら,動詞,自立,*,*,五段・ラ行,未然形,知る,シラ,シラ,二十面相の改名
ない,助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ,二十面相の改名
うち,名詞,非自立,副詞可能,*,*,*,うち,ウチ,ウチ,二十面相の改名
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,二十面相の改名
、,記号,読点,*,*,*,*,、,、,、,二十面相の改名
なにか,副詞,助詞類接続,*,*,*,*,なにか,ナニカ,ナニカ,二十面相の改名
ふしぎ,名詞,形容動詞語幹,*,*,*,*,ふしぎ,フシギ,フシギ,二十面相の改名
な,助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,二十面相の改名
手段,名詞,一般,*,*,*,*,手段,シュダン,シュダン,二十面相の改名
によって,助詞,格助詞,連語,*,*,*,によって,ニヨッテ,ニヨッテ,二十面相の改名
、,記号,読点,*,*,*,*,、,、,、,二十面相の改名
この,連体詞,*,*,*,*,*,この,コノ,コノ,二十面相の改名
投書,名詞,サ変接続,*,*,*,*,投書,トウショ,トーショ,二十面相の改名
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,二十面相の改名
郵送,名詞,サ変接続,*,*,*,*,郵送,ユウソウ,ユーソー,二十面相の改名
し,動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,二十面相の改名
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,二十面相の改名
こと,名詞,非自立,一般,*,*,*,こと,コト,コト,二十面相の改名
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,二十面相の改名
あきらか,名詞,形容動詞語幹,*,*,*,*,あきらか,アキラカ,アキラカ,二十面相の改名
と,助詞,格助詞,一般,*,*,*,と,ト,ト,二十面相の改名
なっ,動詞,自立,*,*,五段・ラ行,連用タ接続,なる,ナッ,ナッ,二十面相の改名
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,二十面相の改名
。,記号,句点,*,*,*,*,。,。,。,二十面相の改名
二,名詞,数,*,*,*,*,二,ニ,ニ,二十面相の改名
十,名詞,数,*,*,*,*,十,ジュウ,ジュー,二十面相の改名
面相,名詞,一般,*,*,*,*,面相,メンソウ,メンソー,二十面相の改名
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,二十面相の改名
係官,名詞,一般,*,*,*,*,係官,カカリカン,カカリカン,二十面相の改名
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,二十面相の改名
むかっ,動詞,自立,*,*,五段・ワ行促音便,連用タ接続,むかう,ムカッ,ムカッ,二十面相の改名
て,助詞,接続助詞,*,*,*,*,て,テ,テ,二十面相の改名
、,記号,読点,*,*,*,*,、,、,、,二十面相の改名
「,記号,括弧開,*,*,*,*,「,「,「,二十面相の改名
おれ,名詞,代名詞,一般,*,*,*,おれ,オレ,オレ,二十面相の改名
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,二十面相の改名
大,接頭詞,名詞接続,*,*,*,*,大,ダイ,ダイ,二十面相の改名
奇術師,名詞,固有名詞,一般,*,*,*,奇術師,キジュツシ,キジュツシ,二十面相の改名
だ,助動詞,*,*,*,特殊・ダ,基本形,だ,ダ,ダ,二十面相の改名
。,記号,句点,*,*,*,*,。,。,。,二十面相の改名
牢屋,名詞,一般,*,*,*,*,牢屋,ロウヤ,ローヤ,二十面相の改名
から,助詞,格助詞,一般,*,*,*,から,カラ,カラ,二十面相の改名
、,記号,読点,*,*,*,*,、,、,、,二十面相の改名
だれ,名詞,代名詞,一般,*,*,*,だれ,ダレ,ダレ,二十面相の改名
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,二十面相の改名
も,助詞,係助詞,*,*,*,*,も,モ,モ,二十面相の改名
知ら,動詞,自立,*,*,五段・ラ行,未然形,知る,シラ,シラ,二十面相の改名
れ,動詞,接尾,*,*,一段,未然形,れる,レ,レ,二十面相の改名
ない,助動詞,*,*,*,特殊・ナイ,連用デ接続,ない,ナイ,ナイ,二十面相の改名
で,助詞,接続助詞,*,*,*,*,で,デ,デ,二十面相の改名
、,記号,読点,*,*,*,*,、,、,、,二十面相の改名
手紙,名詞,一般,*,*,*,*,手紙,テガミ,テガミ,二十面相の改名
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,二十面相の改名
だす,動詞,自立,*,*,五段・サ行,基本形,だす,ダス,ダス,二十面相の改名
くらい,助詞,副助詞,*,*,*,*,くらい,クライ,クライ,二十面相の改名
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,二十面相の改名
、,記号,読点,*,*,*,*,、,、,、,二十面相の改名
あさめしまえ,名詞,一般,*,*,*,*,朝飯前,アサメシマエ,アサメシマエ,二十面相の改名
だ,助動詞,*,*,*,特殊・ダ,基本形,だ,ダ,ダ,二十面相の改名
よ,助詞,終助詞,*,*,*,*,よ,ヨ,ヨ,二十面相の改名
。,記号,句点,*,*,*,*,。,。,。,二十面相の改名
」,記号,括弧閉,*,*,*,*,」,」,」,二十面相の改名
と,助詞,格助詞,引用,*,*,*,と,ト,ト,二十面相の改名
、,記号,読点,*,*,*,*,、,、,、,二十面相の改名
うそぶい,動詞,自立,*,*,五段・カ行イ音便,連用タ接続,うそぶく,ウソブイ,ウソブイ,二十面相の改名
て,助詞,接続助詞,*,*,*,*,て,テ,テ,二十面相の改名
い,動詞,非自立,*,*,一段,連用形,いる,イ,イ,二十面相の改名
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,二十面相の改名
と,助詞,格助詞,引用,*,*,*,と,ト,ト,二十面相の改名
いう,動詞,自立,*,*,五段・ワ行促音便,基本形,いう,イウ,イウ,二十面相の改名
。,記号,句点,*,*,*,*,。,。,。,二十面相の改名
つぎ,名詞,一般,*,*,*,*,つぎ,ツギ,ツギ,二十面相の改名
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,二十面相の改名
その,連体詞,*,*,*,*,*,その,ソノ,ソノ,二十面相の改名
投書,名詞,サ変接続,*,*,*,*,投書,トウショ,トーショ,二十面相の改名
の,助詞,連体化,*,*,*,*,の,ノ,ノ,二十面相の改名
全文,名詞,一般,*,*,*,*,全文,ゼンブン,ゼンブン,二十面相の改名
で,助動詞,*,*,*,特殊・ダ,連用形,だ,デ,デ,二十面相の改名
ある,助動詞,*,*,*,五段・ラ行アル,基本形,ある,アル,アル,二十面相の改名
。,記号,句点,*,*,*,*,。,。,。,二十面相の改名
『,記号,括弧開,*,*,*,*,『,『,『,二十面相の改名
わたし,名詞,代名詞,一般,*,*,*,わたし,ワタシ,ワタシ,二十面相の改名
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,二十面相の改名
