表層形,品詞,品詞細分類(1),品詞細分類(2),品詞細分類(3),活用型,活用形,原形,読み,発音,大見出し,中見出し,小見出し,見出し番号,文番号
拙著,名詞,一般,*,*,*,*,拙著,セッチョ,セッチョ,,,,0,1
「,記号,括弧開,*,*,*,*,「,「,「,,,,0,1
探偵小説四十年,名詞,固有名詞,一般,*,*,*,探偵小説四十年,タンテイショウセツヨンジュウネン,タンテイショーセツヨンジューネン,,,,0,1
」,記号,括弧閉,*,*,*,*,」,」,」,,,,0,1
（,記号,括弧開,*,*,*,*,（,（,（,,,,0,1
千部,名詞,固有名詞,人名,姓,*,*,千部,センベ,センベ,,,,0,1
限定,名詞,サ変接続,*,*,*,*,限定,ゲンテイ,ゲンテイ,,,,0,1
、,記号,読点,*,*,*,*,、,、,、,,,,0,1
昭和,名詞,固有名詞,一般,*,*,*,昭和,ショウワ,ショーワ,,,,0,1
三,名詞,数,*,*,*,*,三,サン,サン,,,,0,1
十,名詞,数,*,*,*,*,十,ジュウ,ジュー,,,,0,1
六,名詞,数,*,*,*,*,六,ロク,ロク,,,,0,1
年,名詞,接尾,助数詞,*,*,*,年,ネン,ネン,,,,0,1
、,記号,読点,*,*,*,*,、,、,、,,,,0,1
桃源社,名詞,固有名詞,一般,*,*,*,桃源社,トウゲンシャ,トーゲンシャ,,,,0,1
）,記号,括弧閉,*,*,*,*,）,）,）,,,,0,1
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,,,0,1
昭和,名詞,固有名詞,一般,*,*,*,昭和,ショウワ,ショーワ,,,,0,1
十,名詞,数,*,*,*,*,十,ジュウ,ジュー,,,,0,1
一,名詞,数,*,*,*,*,一,イチ,イチ,,,,0,1
年,名詞,接尾,助数詞,*,*,*,年,ネン,ネン,,,,0,1
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,,,0,1
章,名詞,一般,*,*,*,*,章,ショウ,ショー,,,,0,1
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,,,,0,1
「,記号,括弧開,*,*,*,*,「,「,「,,,,0,1
初めて,副詞,一般,*,*,*,*,初めて,ハジメテ,ハジメテ,,,,0,1
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,,,0,1
少年,名詞,一般,*,*,*,*,少年,ショウネン,ショーネン,,,,0,1
も,助詞,係助詞,*,*,*,*,も,モ,モ,,,,0,1
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,,,0,1
」,記号,括弧閉,*,*,*,*,」,」,」,,,,0,1
という,助詞,格助詞,連語,*,*,*,という,トイウ,トユウ,,,,0,1
見出し,名詞,一般,*,*,*,*,見出し,ミダシ,ミダシ,,,,0,1
で,助詞,格助詞,一般,*,*,*,で,デ,デ,,,,0,1
書い,動詞,自立,*,*,五段・カ行イ音便,連用タ接続,書く,カイ,カイ,,,,0,1
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,,,,0,1
もの,名詞,非自立,一般,*,*,*,もの,モノ,モノ,,,,0,1
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,,,,0,1
ある,動詞,自立,*,*,五段・ラ行,基本形,ある,アル,アル,,,,0,1
ので,助詞,接続助詞,*,*,*,*,ので,ノデ,ノデ,,,,0,1
、,記号,読点,*,*,*,*,、,、,、,,,,0,1
それ,名詞,代名詞,一般,*,*,*,それ,ソレ,ソレ,,,,0,1
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,,,,0,1
原稿,名詞,一般,*,*,*,*,原稿,ゲンコウ,ゲンコー,,,,0,1
紙,名詞,接尾,一般,*,*,*,紙,シ,シ,,,,0,1
三,名詞,数,*,*,*,*,三,サン,サン,,,,0,1
、,記号,読点,*,*,*,*,、,、,、,,,,0,1
四,名詞,数,*,*,*,*,四,ヨン,ヨン,,,,0,1
枚,名詞,接尾,助数詞,*,*,*,枚,マイ,マイ,,,,0,1
新,名詞,一般,*,*,*,*,新,シン,シン,,,,0,1
らしく,助動詞,*,*,*,形容詞・イ段,連用テ接続,らしい,ラシク,ラシク,,,,0,1
書き,動詞,自立,*,*,五段・カ行イ音便,連用形,書く,カキ,カキ,,,,0,1
加え,動詞,自立,*,*,一段,連用形,加える,クワエ,クワエ,,,,0,1
て,助詞,接続助詞,*,*,*,*,て,テ,テ,,,,0,1
責め,名詞,一般,*,*,*,*,責め,セメ,セメ,,,,0,1
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,,,,0,1
ふさぐ,動詞,自立,*,*,五段・ガ行,基本形,ふさぐ,フサグ,フサグ,,,,0,1
こと,名詞,非自立,一般,*,*,*,こと,コト,コト,,,,0,1
と,助詞,格助詞,一般,*,*,*,と,ト,ト,,,,0,1
し,動詞,自立,*,*,サ変・スル,連用形,する,シ,シ,,,,0,1
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,,,,0,1
。,記号,句点,*,*,*,*,。,。,。,,,,0,1
御,接頭詞,名詞接続,*,*,*,*,御,ゴ,ゴ,,,,0,2
諒承,名詞,サ変接続,*,*,*,*,諒承,リョウショウ,リョーショー,,,,0,2
下さい,動詞,非自立,*,*,五段・ラ行特殊,命令ｉ,下さる,クダサイ,クダサイ,,,,0,2
。,記号,句点,*,*,*,*,。,。,。,,,,0,2
昭和,名詞,固有名詞,一般,*,*,*,昭和,ショウワ,ショーワ,,,,0,3
十,名詞,数,*,*,*,*,十,ジュウ,ジュー,,,,0,3
一,名詞,数,*,*,*,*,一,イチ,イチ,,,,0,3
年,名詞,接尾,助数詞,*,*,*,年,ネン,ネン,,,,0,3
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,,,0,3
正月,名詞,一般,*,*,*,*,正月,ショウガツ,ショーガツ,,,,0,3
号,名詞,接尾,一般,*,*,*,号,ゴウ,ゴー,,,,0,3
から,助詞,格助詞,一般,*,*,*,から,カラ,カラ,,,,0,3
、,記号,読点,*,*,*,*,、,、,、,,,,0,3
と,助詞,格助詞,引用,*,*,*,と,ト,ト,,,,0,3
いえ,動詞,自立,*,*,五段・ワ行促音便,仮定形,いう,イエ,イエ,,,,0,3
ば,助詞,接続助詞,*,*,*,*,ば,バ,バ,,,,0,3
前年,名詞,副詞可能,*,*,*,*,前年,ゼンネン,ゼンネン,,,,0,3
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,,,0,3
秋,名詞,一般,*,*,*,*,秋,アキ,アキ,,,,0,3
ごろ,名詞,接尾,副詞可能,*,*,*,ごろ,ゴロ,ゴロ,,,,0,3
から,助詞,格助詞,一般,*,*,*,から,カラ,カラ,,,,0,3
話,名詞,サ変接続,*,*,*,*,話,ハナシ,ハナシ,,,,0,3
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,,,,0,3
きまっ,動詞,自立,*,*,五段・ラ行,連用タ接続,きまる,キマッ,キマッ,,,,0,3
て,助詞,接続助詞,*,*,*,*,て,テ,テ,,,,0,3
い,動詞,非自立,*,*,一段,連用形,いる,イ,イ,,,,0,3
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,,,,0,3
わけ,名詞,非自立,一般,*,*,*,わけ,ワケ,ワケ,,,,0,3
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,,,,0,3
なる,動詞,自立,*,*,五段・ラ行,基本形,なる,ナル,ナル,,,,0,3
が,助詞,接続助詞,*,*,*,*,が,ガ,ガ,,,,0,3
、,記号,読点,*,*,*,*,、,、,、,,,,0,3
どういう,連体詞,*,*,*,*,*,どういう,ドウイウ,ドーユウ,,,,0,3
風,名詞,一般,*,*,*,*,風,カゼ,カゼ,,,,0,3
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,,,0,3
ふき,名詞,一般,*,*,*,*,ふき,フキ,フキ,,,,0,3
まわし,動詞,自立,*,*,五段・サ行,連用形,まわす,マワシ,マワシ,,,,0,3
か,助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,,,,0,3
、,記号,読点,*,*,*,*,、,、,、,,,,0,3
私,名詞,代名詞,一般,*,*,*,私,ワタシ,ワタシ,,,,0,3
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,,,,0,3
少年,名詞,一般,*,*,*,*,少年,ショウネン,ショーネン,,,,0,3
もの,名詞,非自立,一般,*,*,*,もの,モノ,モノ,,,,0,3
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,,,,0,3
書い,動詞,自立,*,*,五段・カ行イ音便,連用タ接続,書く,カイ,カイ,,,,0,3
て,助詞,接続助詞,*,*,*,*,て,テ,テ,,,,0,3
みる,動詞,非自立,*,*,一段,基本形,みる,ミル,ミル,,,,0,3
気,名詞,非自立,一般,*,*,*,気,キ,キ,,,,0,3
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,,,,0,3
なっ,動詞,自立,*,*,五段・ラ行,連用タ接続,なる,ナッ,ナッ,,,,0,3
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,,,,0,3
。,記号,句点,*,*,*,*,。,。,。,,,,0,3
もともと,副詞,助詞類接続,*,*,*,*,もともと,モトモト,モトモト,,,,0,4
、,記号,読点,*,*,*,*,、,、,、,,,,0,4
私,名詞,代名詞,一般,*,*,*,私,ワタシ,ワタシ,,,,0,4
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,,,0,4
娯楽雑誌,名詞,固有名詞,一般,*,*,*,娯楽雑誌,ゴラクザッシ,ゴラクザッシ,,,,0,4
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,,,,0,4
書く,動詞,自立,*,*,五段・カ行イ音便,基本形,書く,カク,カク,,,,0,4
大人,名詞,一般,*,*,*,*,大人,オトナ,オトナ,,,,0,4
もの,名詞,非自立,一般,*,*,*,もの,モノ,モノ,,,,0,4
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,,,,0,4
、,記号,読点,*,*,*,*,、,、,、,,,,0,4
筋,名詞,一般,*,*,*,*,筋,スジ,スジ,,,,0,4
も,助詞,係助詞,*,*,*,*,も,モ,モ,,,,0,4
子ども,名詞,一般,*,*,*,*,子ども,コドモ,コドモ,,,,0,4
っぽい,形容詞,接尾,*,*,形容詞・アウオ段,基本形,っぽい,ッポイ,ッポイ,,,,0,4
し,助詞,接続助詞,*,*,*,*,し,シ,シ,,,,0,4
、,記号,読点,*,*,*,*,、,、,、,,,,0,4
文章,名詞,一般,*,*,*,*,文章,ブンショウ,ブンショー,,,,0,4
も,助詞,係助詞,*,*,*,*,も,モ,モ,,,,0,4
やさしい,形容詞,自立,*,*,形容詞・イ段,基本形,やさしい,ヤサシイ,ヤサシイ,,,,0,4
もの,名詞,非自立,一般,*,*,*,もの,モノ,モノ,,,,0,4
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,,,,0,4
多かっ,形容詞,自立,*,*,形容詞・アウオ段,連用タ接続,多い,オオカッ,オーカッ,,,,0,4
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,,,,0,4
から,助詞,接続助詞,*,*,*,*,から,カラ,カラ,,,,0,4
、,記号,読点,*,*,*,*,、,、,、,,,,0,4
少年倶楽部,名詞,固有名詞,一般,*,*,*,少年倶楽部,ショウネンクラブ,ショーネンクラブ,,,,0,4
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,,,0,4
編集者,名詞,固有名詞,一般,*,*,*,編集者,ヘンシュウシャ,ヘンシューシャ,,,,0,4
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,,,,0,4
、,記号,読点,*,*,*,*,、,、,、,,,,0,4
この,連体詞,*,*,*,*,*,この,コノ,コノ,,,,0,4
人,名詞,一般,*,*,*,*,人,ヒト,ヒト,,,,0,4
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,,,,0,4
きっと,副詞,一般,*,*,*,*,きっと,キット,キット,,,,0,4
子ども,名詞,一般,*,*,*,*,子ども,コドモ,コドモ,,,,0,4
もの,名詞,非自立,一般,*,*,*,もの,モノ,モノ,,,,0,4
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,,,,0,4
向く,動詞,自立,*,*,五段・カ行イ音便,基本形,向く,ムク,ムク,,,,0,4
だろ,助動詞,*,*,*,特殊・ダ,未然形,だ,ダロ,ダロ,,,,0,4
う,助動詞,*,*,*,不変化型,基本形,う,ウ,ウ,,,,0,4
と,助詞,格助詞,引用,*,*,*,と,ト,ト,,,,0,4
狙い,名詞,一般,*,*,*,*,狙い,ネライ,ネライ,,,,0,4
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,,,,0,4
つけ,動詞,自立,*,*,一段,連用形,つける,ツケ,ツケ,,,,0,4
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,,,,0,4
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,,,,0,4
かも,助詞,副助詞,*,*,*,*,かも,カモ,カモ,,,,0,4
しれ,動詞,自立,*,*,一段,未然形,しれる,シレ,シレ,,,,0,4
ない,助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ,,,,0,4
。,記号,句点,*,*,*,*,。,。,。,,,,0,4
前々,名詞,一般,*,*,*,*,前々,マエマエ,マエマエ,,,,0,5
から,助詞,格助詞,一般,*,*,*,から,カラ,カラ,,,,0,5
依頼,名詞,サ変接続,*,*,*,*,依頼,イライ,イライ,,,,0,5
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,,,,0,5
受け,動詞,自立,*,*,一段,連用形,受ける,ウケ,ウケ,,,,0,5
て,助詞,接続助詞,*,*,*,*,て,テ,テ,,,,0,5
い,動詞,非自立,*,*,一段,連用形,いる,イ,イ,,,,0,5
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,,,,0,5
けれど,助詞,接続助詞,*,*,*,*,けれど,ケレド,ケレド,,,,0,5
、,記号,読点,*,*,*,*,、,、,、,,,,0,5
それほど,副詞,助詞類接続,*,*,*,*,それほど,ソレホド,ソレホド,,,,0,5
熱烈,名詞,形容動詞語幹,*,*,*,*,熱烈,ネツレツ,ネツレツ,,,,0,5
な,助動詞,*,*,*,特殊・ダ,体言接続,だ,ナ,ナ,,,,0,5
依頼,名詞,サ変接続,*,*,*,*,依頼,イライ,イライ,,,,0,5
で,助詞,格助詞,一般,*,*,*,で,デ,デ,,,,0,5
も,助詞,係助詞,*,*,*,*,も,モ,モ,,,,0,5
なかっ,形容詞,自立,*,*,形容詞・アウオ段,連用タ接続,ない,ナカッ,ナカッ,,,,0,5
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,,,,0,5
ので,助詞,接続助詞,*,*,*,*,ので,ノデ,ノデ,,,,0,5
、,記号,読点,*,*,*,*,、,、,、,,,,0,5
私,名詞,代名詞,一般,*,*,*,私,ワタシ,ワタシ,,,,0,5
も,助詞,係助詞,*,*,*,*,も,モ,モ,,,,0,5
本気,名詞,形容動詞語幹,*,*,*,*,本気,ホンキ,ホンキ,,,,0,5
に,助詞,副詞化,*,*,*,*,に,ニ,ニ,,,,0,5
なれ,動詞,自立,*,*,一段,未然形,なれる,ナレ,ナレ,,,,0,5
ない,助動詞,*,*,*,特殊・ナイ,連用デ接続,ない,ナイ,ナイ,,,,0,5
で,助詞,接続助詞,*,*,*,*,で,デ,デ,,,,0,5
い,動詞,非自立,*,*,一段,連用形,いる,イ,イ,,,,0,5
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,,,,0,5
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,,,,0,5
だ,助動詞,*,*,*,特殊・ダ,基本形,だ,ダ,ダ,,,,0,5
が,助詞,接続助詞,*,*,*,*,が,ガ,ガ,,,,0,5
、,記号,読点,*,*,*,*,、,、,、,,,,0,5
この,連体詞,*,*,*,*,*,この,コノ,コノ,,,,0,5
ころ,名詞,非自立,副詞可能,*,*,*,ころ,コロ,コロ,,,,0,5
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,,,,0,5
なっ,動詞,自立,*,*,五段・ラ行,連用タ接続,なる,ナッ,ナッ,,,,0,5
て,助詞,接続助詞,*,*,*,*,て,テ,テ,,,,0,5
、,記号,読点,*,*,*,*,、,、,、,,,,0,5
私,名詞,代名詞,一般,*,*,*,私,ワタシ,ワタシ,,,,0,5
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,,,0,5
方,名詞,非自立,一般,*,*,*,方,ホウ,ホー,,,,0,5
で,助動詞,*,*,*,特殊・ダ,連用形,だ,デ,デ,,,,0,5
も,助詞,係助詞,*,*,*,*,も,モ,モ,,,,0,5
、,記号,読点,*,*,*,*,、,、,、,,,,0,5
どうせ,副詞,一般,*,*,*,*,どうせ,ドウセ,ドーセ,,,,0,5
大人,名詞,一般,*,*,*,*,大人,オトナ,オトナ,,,,0,5
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,,,0,5
雑誌,名詞,一般,*,*,*,*,雑誌,ザッシ,ザッシ,,,,0,5
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,,,,0,5
子ども,名詞,一般,*,*,*,*,子ども,コドモ,コドモ,,,,0,5
っぽい,形容詞,接尾,*,*,形容詞・アウオ段,基本形,っぽい,ッポイ,ッポイ,,,,0,5
もの,名詞,非自立,一般,*,*,*,もの,モノ,モノ,,,,0,5
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,,,,0,5
書い,動詞,自立,*,*,五段・カ行イ音便,連用タ接続,書く,カイ,カイ,,,,0,5
て,助詞,接続助詞,*,*,*,*,て,テ,テ,,,,0,5
いる,動詞,非自立,*,*,一段,基本形,いる,イル,イル,,,,0,5
ん,名詞,非自立,一般,*,*,*,ん,ン,ン,,,,0,5
だ,助動詞,*,*,*,特殊・ダ,基本形,だ,ダ,ダ,,,,0,5
から,助詞,接続助詞,*,*,*,*,から,カラ,カラ,,,,0,5
、,記号,読点,*,*,*,*,、,、,、,,,,0,5
少年雑誌,名詞,固有名詞,一般,*,*,*,少年雑誌,ショウネンザッシ,ショーネンザッシ,,,,0,5
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,,,,0,5
書い,動詞,自立,*,*,五段・カ行イ音便,連用タ接続,書く,カイ,カイ,,,,0,5
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,,,,0,5
って,助詞,格助詞,連語,*,*,*,って,ッテ,ッテ,,,,0,5
同じ,連体詞,*,*,*,*,*,同じ,オナジ,オナジ,,,,0,5
こと,名詞,非自立,一般,*,*,*,こと,コト,コト,,,,0,5
じゃ,助詞,副助詞,*,*,*,*,じゃ,ジャ,ジャ,,,,0,5
ない,助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ,,,,0,5
か,助詞,副助詞／並立助詞／終助詞,*,*,*,*,か,カ,カ,,,,0,5
という,助詞,格助詞,連語,*,*,*,という,トイウ,トユウ,,,,0,5
気,名詞,非自立,一般,*,*,*,気,キ,キ,,,,0,5
に,助詞,格助詞,一般,*,*,*,に,ニ,ニ,,,,0,5
なっ,動詞,自立,*,*,五段・ラ行,連用タ接続,なる,ナッ,ナッ,,,,0,5
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,,,,0,5
の,名詞,非自立,一般,*,*,*,の,ノ,ノ,,,,0,5
で,助動詞,*,*,*,特殊・ダ,連用形,だ,デ,デ,,,,0,5
あろ,助動詞,*,*,*,五段・ラ行アル,未然ウ接続,ある,アロ,アロ,,,,0,5
う,助動詞,*,*,*,不変化型,基本形,う,ウ,ウ,,,,0,5
。,記号,句点,*,*,*,*,。,。,。,,,,0,5
今,名詞,副詞可能,*,*,*,*,今,イマ,イマ,,,,0,6
で,助詞,格助詞,一般,*,*,*,で,デ,デ,,,,0,6
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,,,,0,6
当時,名詞,副詞可能,*,*,*,*,当時,トウジ,トージ,,,,0,6
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,,,0,6
心境,名詞,一般,*,*,*,*,心境,シンキョウ,シンキョー,,,,0,6
を,助詞,格助詞,一般,*,*,*,を,ヲ,ヲ,,,,0,6
ハッキリ,副詞,助詞類接続,*,*,*,*,ハッキリ,ハッキリ,ハッキリ,,,,0,6
思い出せ,動詞,自立,*,*,一段,未然形,思い出せる,オモイダセ,オモイダセ,,,,0,6
ない,助動詞,*,*,*,特殊・ナイ,基本形,ない,ナイ,ナイ,,,,0,6
が,助詞,接続助詞,*,*,*,*,が,ガ,ガ,,,,0,6
、,記号,読点,*,*,*,*,、,、,、,,,,0,6
そういう,連体詞,*,*,*,*,*,そういう,ソウイウ,ソーユウ,,,,0,6
こと,名詞,非自立,一般,*,*,*,こと,コト,コト,,,,0,6
と,助詞,並立助詞,*,*,*,*,と,ト,ト,,,,0,6
、,記号,読点,*,*,*,*,、,、,、,,,,0,6
一方,接続詞,*,*,*,*,*,一方,イッポウ,イッポー,,,,0,6
で,助詞,格助詞,一般,*,*,*,で,デ,デ,,,,0,6
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,,,,0,6
新,接頭詞,名詞接続,*,*,*,*,新,シン,シン,,,,0,6
稿,名詞,一般,*,*,*,*,稿,コウ,コー,,,,0,6
依頼,名詞,サ変接続,*,*,*,*,依頼,イライ,イライ,,,,0,6
の,助詞,連体化,*,*,*,*,の,ノ,ノ,,,,0,6
雑誌社,名詞,固有名詞,一般,*,*,*,雑誌社,ザッシシャ,ザッシシャ,,,,0,6
数,名詞,接尾,一般,*,*,*,数,スウ,スー,,,,0,6
が,助詞,格助詞,一般,*,*,*,が,ガ,ガ,,,,0,6
昔,名詞,副詞可能,*,*,*,*,昔,ムカシ,ムカシ,,,,0,6
より,助詞,格助詞,一般,*,*,*,より,ヨリ,ヨリ,,,,0,6
は,助詞,係助詞,*,*,*,*,は,ハ,ワ,,,,0,6
少なく,形容詞,自立,*,*,形容詞・アウオ段,連用テ接続,少ない,スクナク,スクナク,,,,0,6
なっ,動詞,自立,*,*,五段・ラ行,連用タ接続,なる,ナッ,ナッ,,,,0,6
て,助詞,接続助詞,*,*,*,*,て,テ,テ,,,,0,6
い,動詞,非自立,*,*,一段,連用形,いる,イ,イ,,,,0,6
た,助動詞,*,*,*,特殊・タ,基本形,た,タ,タ,,,,0,6
ところ,名詞,非自立,副詞可能,*,*,*,ところ,トコロ,トコロ,,,,0,6
へ,助詞,格助詞,一般,*,*,*,へ,ヘ,エ,,,,0,6
、,記号,読点,*,*,*,*,、,、,、,,,,0,6
